,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),surface_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2)
3/12/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.27,0,0,0
3/12/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.23,0,0,0
3/12/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.98,0,0,0
3/12/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,-9.61,0,0,0
3/12/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,-11.15,0,0,0
3/12/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,-11.12,0,0,0
3/12/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,-11.05,0,0,0
3/12/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,-10.75,53.19,443.89,21.44
3/12/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,-9.99,241.15,677.25,63.17
3/12/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,-9.19,457.57,867.89,81.16
3/12/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.61,632.38,927.88,101.08
3/12/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.62,749.38,933.74,123.77
3/12/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,-6.89,809.76,926.53,143.29
3/12/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,-6.57,789.42,861.88,171.3
3/12/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,-6.09,731.24,902.65,132.11
3/12/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,-5.72,604.7,869.59,115.41
3/12/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,-6.06,420.88,746.22,106.84
3/12/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,-6.38,221.89,636.14,64.15
3/13/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.21,42.66,463.19,16.8
3/13/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.71,0,0,0
3/13/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.07,0,0,0
3/13/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.27,0,0,0
3/13/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.14,0,0,0
3/13/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.01,0,0,0
3/13/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.96,0,0,0
3/13/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.4,0,0,0
3/13/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,-5.92,0,0,0
3/13/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,-5.34,0,0,0
3/13/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.23,0,0,0
3/13/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.42,0,0,0
3/13/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,-1.62,0,0,0
3/13/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,-0.68,34.03,133.54,23.76
3/13/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,1.1,164.83,357.69,68.9
3/13/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,3.62,383.85,606.68,117.5
3/13/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,4.97,538.59,677.46,147.15
3/13/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,7.42,715.26,916.65,96.47
3/13/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,8.97,776.59,934.21,100.09
3/13/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,10.19,774.06,933.52,100.27
3/13/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,11.64,707.85,916.65,95.45
3/13/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,12.7,582.22,872.9,87.49
3/13/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,12.19,410.96,790.31,75.29
3/13/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,11.29,214.74,632.9,55.45
3/14/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,9.13,41.13,415.05,16.47
3/14/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,7.69,0,0,0
3/14/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,6.69,0,0,0
3/14/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,5.31,0,0,0
3/14/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,5.21,0,0,0
3/14/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,5.2,0,0,0
3/14/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,5.23,0,0,0
3/14/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,5.56,0,0,0
3/14/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,4.76,0,0,0
3/14/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,5.02,0,0,0
3/14/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,4.34,0,0,0
3/14/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,4.51,0,0,0
3/14/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,4.23,0,0,0
3/14/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,4.79,54.55,406.02,21.13
3/14/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,7.74,232.11,626.72,60.66
3/14/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,11.16,429.02,789.04,78.41
3/14/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,12.68,591.84,844.55,99.47
3/14/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,14.71,716.63,909.79,97.91
3/14/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,16.04,775.17,923.06,102.32
3/14/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,16.77,777.51,937.02,96.93
3/14/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,17.48,707.53,900.46,102.07
3/14/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,17.66,582.18,853.25,95.11
3/14/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,16.35,409.57,754.1,86.37
3/14/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,15.65,216.93,618.79,58.91
3/15/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,14.55,39.83,378.99,15.95
3/15/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,12.94,0,0,0
3/15/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,11.87,0,0,0
3/15/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,10.79,0,0,0
3/15/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,9.89,0,0,0
3/15/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,9.54,0,0,0
3/15/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,10,0,0,0
3/15/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,10.55,0,0,0
3/15/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,10.02,0,0,0
3/15/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,9.25,0,0,0
3/15/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,7.99,0,0,0
3/15/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,7.71,0,0,0
3/15/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,7.52,0,0,0
3/15/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,8.66,45.79,299.14,19.55
3/15/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,10.8,160.22,316.2,72.01
3/15/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,13.52,311.49,425.7,120.07
3/15/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,14.25,434.75,468.83,159
3/15/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,15.65,445.35,394.87,174.84
3/15/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,17.08,641.89,638.61,173.33
3/15/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,17.69,617.82,692.22,111.9
3/15/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,18.57,600.56,712.39,118.51
3/15/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,18.84,493.96,671.62,107.86
3/15/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,17.55,263.74,375.59,101.32
3/15/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,17.14,143.83,295.3,67.34
3/16/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,15.02,27.75,200.07,14.44
3/16/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,13.78,0,0,0
3/16/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,12.94,0,0,0
3/16/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,10.99,0,0,0
3/16/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,10.68,0,0,0
3/16/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,9.85,0,0,0
3/16/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,9.17,0,0,0
3/16/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,8.26,0,0,0
3/16/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,7.98,0,0,0
3/16/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,8.24,0,0,0
3/16/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,6.18,0,0,0
3/16/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,6.05,0,0,0
3/16/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,5.68,0,0,0
3/16/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,7.12,51.96,310.87,23.01
3/16/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,11.29,205.38,501.11,62.88
3/16/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,15.54,415.11,719.3,87.84
3/16/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,18.08,564.14,783.16,99.46
3/16/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,20,700.51,863.96,104.36
3/16/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,21.13,772.4,913.32,97.96
3/16/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,21.37,753.22,881.03,105.37
3/16/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,21.67,702.84,894.08,94.05
3/16/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,21.87,547.41,769.23,102.12
3/16/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,20.85,397.82,715.38,85.75
3/16/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,19.97,206.66,557.54,60.2
3/17/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,16.65,45.39,390.85,17.99
3/17/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,14.78,0,0,0
3/17/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,12.8,0,0,0
3/17/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,11.14,0,0,0
3/17/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,10.92,0,0,0
3/17/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,10.3,0,0,0
3/17/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,9.94,0,0,0
3/17/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,9.73,0,0,0
3/17/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,9.25,0,0,0
3/17/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,8.97,0,0,0
3/17/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,7.45,0,0,0
3/17/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,7.9,0,0,0
3/17/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,8.35,0,0,0
3/17/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,9.62,55.03,305.54,24.91
3/17/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,14.26,200.86,418.53,79.58
3/17/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,16.78,288.32,312.71,144.39
3/17/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,18.52,391.8,238.64,248.98
3/17/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,20.56,507.09,368.22,251.2
3/17/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,21.84,621.44,539.43,220.56
3/17/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,22.93,475.44,401.89,178.12
3/17/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,23.16,414.34,411.36,132.52
3/17/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,23.3,403.89,427.29,154.84
3/17/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,20.83,263.87,380.2,96.58
3/17/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,20.35,156.98,295.48,78.29
3/18/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,18.05,32.06,168.06,19.69
3/18/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,15.96,0,0,0
3/18/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,14.92,0,0,0
3/18/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,14.7,0,0,0
3/18/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,14.19,0,0,0
3/18/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,13.06,0,0,0
3/18/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,13.09,0,0,0
3/18/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,13.25,0,0,0
3/18/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,12.34,0,0,0
3/18/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,11.97,0,0,0
3/18/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,9.84,0,0,0
3/18/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,10.5,0,0,0
3/18/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,10.21,0.03,0,0.03
3/18/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,11.42,34.07,27.95,31.16
3/18/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,13.61,101.43,18.97,95.83
3/18/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,15.16,176.17,45.09,155.17
3/18/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,16.56,218.83,15.42,209.53
3/18/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,15.75,162.62,9.61,155.89
3/18/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,14.77,158.41,39.61,128.79
3/18/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,13.75,214.97,34.15,189.56
3/18/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,13.45,57.55,1.04,56.83
3/18/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,13.48,100.14,13.18,92.41
3/18/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,13.07,120.67,37.09,104.21
3/18/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,13.15,66.27,23.97,59.8
3/19/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,12.73,24.57,116.78,15.56
3/19/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,12.03,0,0,0
3/19/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,11.94,0,0,0
3/19/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,11.9,0,0,0
3/19/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,11.64,0,0,0
3/19/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,11.64,0,0,0
3/19/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,11.68,0,0,0
3/19/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,11.42,0,0,0
3/19/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,11.27,0,0,0
3/19/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,10.95,0,0,0
3/19/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,9.23,0,0,0
3/19/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,8.66,0,0,0
3/19/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,7.91,0.01,0,0.01
3/19/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,7.18,10.14,0.11,10.12
3/19/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,5.97,22.6,0.13,22.56
3/19/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,5.21,37.86,0.12,37.8
3/19/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,4.74,80.97,0.63,80.58
3/19/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,4.61,152.95,37.55,126.49
3/19/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,4.45,117.31,4.18,114.16
3/19/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,4.44,91.44,0.69,90.92
3/19/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,4.65,80.63,0.1,80.56
3/19/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,4.84,90.04,3.06,88.23
3/19/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,4.88,58.39,0.24,58.28
3/19/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,4.84,40.65,4.68,39.37
3/20/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,5,8.42,0.17,8.4
3/20/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,5.12,0,0,0
3/20/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,4.95,0,0,0
3/20/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,4.93,0,0,0
3/20/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,4.81,0,0,0
3/20/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,4.4,0,0,0
3/20/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,3.78,0,0,0
3/20/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,4.17,0,0,0
3/20/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,3.66,0,0,0
3/20/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,3.28,0,0,0
3/20/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,1.17,0,0,0
3/20/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,1.02,0,0,0
3/20/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,0.67,0.25,0,0.23
3/20/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,1.57,80.69,451.17,28.85
3/20/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,5.04,272.59,685.29,62.93
3/20/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,8.85,468.65,815.71,80.29
3/20/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,10.98,634.16,884.88,91.04
3/20/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,13.31,751.07,920.82,97.66
3/20/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,14.76,809.05,935.65,100.72
3/20/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,15.88,802.93,933.17,100.32
3/20/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,17.09,732.3,911.32,96.66
3/20/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,17.97,604.52,866.52,89.33
3/20/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,17.81,359.71,558.2,107.88
3/20/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,17.54,134.58,187.91,82.53
3/21/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,16.02,49.3,281.33,25.62
3/21/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,13.95,0,0,0
3/21/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,12.07,0,0,0
3/21/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,10.22,0,0,0
3/21/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,9.09,0,0,0
3/21/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,7.94,0,0,0
3/21/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,7.25,0,0,0
3/21/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,7.43,0,0,0
3/21/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,7.24,0,0,0
3/21/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,7.39,0,0,0
3/21/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,6.83,0,0,0
3/21/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,6.91,0,0,0
3/21/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,6.75,0.43,0,0.43
3/21/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,7.81,76.36,309.61,39.1
3/21/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,12.56,267.35,620.1,74.31
3/21/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,16.32,469.24,808.63,80.03
3/21/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,18.12,632.4,874.22,91.43
3/21/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,20.62,729.96,825.97,139.87
3/21/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,21.75,766.02,770.18,179.45
3/21/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,22.24,760.56,775.81,173.1
3/21/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,22.49,688.37,745.72,165.22
3/21/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,22.64,589.31,785.74,119.13
3/21/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,20.8,414.52,661.16,113.82
3/21/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,20.13,231.98,577.05,70.07
3/22/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,17.3,50.53,197.51,33.22
3/22/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,15.78,0,0,0
3/22/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,15.08,0,0,0
3/22/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,14.2,0,0,0
3/22/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,14.22,0,0,0
3/22/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,13.88,0,0,0
3/22/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,13.73,0,0,0
3/22/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,13.23,0,0,0
3/22/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,13.06,0,0,0
3/22/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,12.81,0,0,0
3/22/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,9.66,0,0,0
3/22/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,9.9,0,0,0
3/22/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,9.89,0.05,0,0.05
3/22/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,10.36,11.33,0.3,11.29
3/22/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,11.79,79.77,3.05,78.81
3/22/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,12.84,169.47,51.11,144.6
3/22/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,13.34,143.04,1.4,142.16
3/22/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,13.67,147.74,1.04,146.99
3/22/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,12.75,106.56,6.17,101.84
3/22/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,12.56,132.24,0,132.24
3/22/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,12.42,107.5,8.38,101.59
3/22/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,12.08,74.85,2.47,73.37
3/22/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,11,59.25,0.1,59.2
3/22/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,10.85,19.07,0,19.07
3/23/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,10.74,2.16,0,2.16
3/23/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,10.61,0,0,0
3/23/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,10.68,0,0,0
3/23/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,10.74,0,0,0
3/23/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,11.29,0,0,0
3/23/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,12.08,0,0,0
3/23/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,12.93,0,0,0
3/23/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,13.4,0,0,0
3/23/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,13.46,0,0,0
3/23/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,13.05,0,0,0
3/23/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,14.08,0,0,0
3/23/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,13.48,0,0,0
3/23/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,13.22,0.13,0,0.13
3/23/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,13.25,21.31,22.03,18.42
3/23/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,13.7,76.13,25.85,67.81
3/23/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,14.36,267.05,216.64,160.53
3/23/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,15.47,500.51,581.33,134.97
3/23/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,16.74,623.25,697.26,118.49
3/23/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,16.73,627.07,651.22,125.24
3/23/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,15.47,540.61,520.66,141.95
3/23/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,14.61,482.25,484.64,138.39
3/23/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,14.67,444.07,538.56,117.73
3/23/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,13.06,337.88,559.4,79.43
3/23/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,11.7,156.12,315.13,65.5
3/24/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,10.82,15.57,47.22,11.11
3/24/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,10.33,0,0,0
3/24/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,9.66,0,0,0
3/24/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,8.99,0,0,0
3/24/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,8.83,0,0,0
3/24/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,8.28,0,0,0
3/24/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,7.22,0,0,0
3/24/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,6.84,0,0,0
3/24/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,6.15,0,0,0
3/24/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,5.8,0,0,0
3/24/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,5.83,0,0,0
3/24/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,5.76,0,0,0
3/24/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,5.8,0.68,0,0.68
